transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_002687,2025-10-19 17:36:00,PAYTM*SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,1288.16,debit,Debit Card,EXPENSE,Food,PAYTM RESTAURANT,food delivery dinner order biryani,PAYTM RESTAURANT food delivery dinner order biryani,7.161746122466451,EXPENSE::Food
TXN_C_002278,2025-07-27 12:16:00,RAZORPAY*INDRAPRASTHA GAS IGL BILL,Piped cooking natural gas monthly bill,432.48,debit,UPI,EXPENSE,Bills & Utilities,RAZORPAY GAS IGL BILL,piped cooking natural gas monthly bill,RAZORPAY GAS IGL BILL piped cooking natural gas monthly bill,6.0718456590547945,EXPENSE::Bills & Utilities
TXN_C_005296,2025-05-11 21:54:00,UPI-SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani ref:96746,1120.57,debit,Debit Card,EXPENSE,Food,UPI SWIGGY RESTAURANT,food delivery dinner order biryani,UPI SWIGGY RESTAURANT food delivery dinner order biryani,7.022484768419038,EXPENSE::Food
TXN_C_003974,2025-02-04 22:22:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR ref:79895,2062.81,debit,Credit Card,EXPENSE,Subscriptions,OPENAI CHATGPT PLUS SUB,monthly ai assistant subscription in inr,OPENAI CHATGPT PLUS SUB monthly ai assistant subscription in inr,7.632309068100634,EXPENSE::Subscriptions
TXN_C_003658,2025-11-20 21:24:00,POS AIRTEL PREPAID/POSTPAID BILL,Mobile recharge and 5G family plan,1179.37,debit,Credit Card,EXPENSE,Bills & Utilities,AIRTEL PREPAID POSTPAID BILL,mobile recharge and 5g family plan,AIRTEL PREPAID POSTPAID BILL mobile recharge and 5g family plan,7.073583227632294,EXPENSE::Bills & Utilities
TXN_C_002340,2025-12-16 01:14:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute,404.88,debit,Credit Card,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,6.006057549410882,EXPENSE::Transport
TXN_C_002735,2025-02-15 18:04:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,2231.84,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,7.71102959678755,TRANSFER::Cash Withdrawal
TXN_C_000626,2025-12-04 14:23:00,UPI-RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,171.71,debit,UPI,EXPENSE,Transport,UPI RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,UPI RAPIDO BIKE TAXI RIDE quick metro station last mile commute,5.151613887355828,EXPENSE::Transport
TXN_C_000225,2025-04-14 18:34:00,DMART AVENUE SUPERMARTS BANGALORE,In-store discounted FMCG household groceries ref:81781,7791.08,debit,Debit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS BANGALORE,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS BANGALORE in store discounted fmcg household groceries,8.960863112210118,EXPENSE::Groceries
TXN_C_002753,2025-05-12 14:54:00,BIGBASKET SUPERMARKET ORDER NOIDA,Monthly household monthly grocery order,8653.04,debit,UPI,EXPENSE,Groceries,BIGBASKET SUPERMARKET ORDER NOIDA,monthly household monthly grocery order,BIGBASKET SUPERMARKET ORDER NOIDA monthly household monthly grocery order,9.065781542914198,EXPENSE::Groceries
TXN_C_000512,2025-05-26 20:47:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,602.44,debit,FASTag Wallet,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,6.402646615545375,EXPENSE::Transport
TXN_C_002384,2025-08-01 08:57:00,BILLDESK-DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,481.12,debit,Debit Card,EXPENSE,Transport,BILLDESK DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,BILLDESK DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,6.178193045720143,EXPENSE::Transport
TXN_C_001516,2025-07-27 06:11:00,WIPRO TECHNOLOGIES SALARY CR,Monthly employee salary disbursement,117340.03,credit,Direct Deposit,INCOME,Salary,WIPRO TECHNOLOGIES SALARY CR,monthly employee salary disbursement,WIPRO TECHNOLOGIES SALARY CR monthly employee salary disbursement,11.672839760351671,INCOME::Salary
TXN_C_002609,2025-08-03 06:47:00,UPI-NETFLIX INDIA MONTHLY PLAN STORE,Monthly 4K Ultra HD video streaming,513.03,debit,UPI,EXPENSE,Subscriptions,UPI NETFLIX INDIA MONTHLY PLAN STORE,monthly 4k ultra hd video streaming,UPI NETFLIX INDIA MONTHLY PLAN STORE monthly 4k ultra hd video streaming,6.242281629510705,EXPENSE::Subscriptions
TXN_C_005328,2025-06-01 03:26:00,DOMINOS PIZZA ONLINE ORDER MUMBAI,Farmhouse medium pizza garlic bread,376.91,debit,UPI,EXPENSE,Food,DOMINOS PIZZA ORDER MUMBAI,farmhouse medium pizza garlic bread,DOMINOS PIZZA ORDER MUMBAI farmhouse medium pizza garlic bread,5.934656072032321,EXPENSE::Food
TXN_C_001314,2025-12-17 19:28:00,UPI-GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer ref:70447,6996.06,transfer,UPI,TRANSFER,Bank Transfer,UPI GPAY UPI TO RAHUL SHARMA,instant peer to peer money transfer,UPI GPAY UPI TO RAHUL SHARMA instant peer to peer money transfer,8.853245339812746,TRANSFER::Bank Transfer
TXN_C_005534,2025-03-15 22:48:00,BHARATPE-URBAN COMPANY PLUMBER CARPENTER HYD,Home tap repair carpentry maintenance,897.04,debit,Cash,EXPENSE,Other Expense,BHARATPE URBAN COMPANY PLUMBER CARPENTER HYD,home tap repair carpentry maintenance,BHARATPE URBAN COMPANY PLUMBER CARPENTER HYD home tap repair carpentry maintenance,6.8002146107400145,EXPENSE::Other Expense
TXN_C_005090,2025-12-20 05:44:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,287.72,debit,Paytm,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.665457360334533,EXPENSE::Food
TXN_C_001207,2025-02-19 07:19:00,OPENAI CHATGPT PLUS SUB STORE,Monthly AI assistant subscription in INR ref:87080,1775.68,debit,Credit Card,EXPENSE,Subscriptions,OPENAI CHATGPT PLUS SUB STORE,monthly ai assistant subscription in inr,OPENAI CHATGPT PLUS SUB STORE monthly ai assistant subscription in inr,7.482501733154052,EXPENSE::Subscriptions
TXN_C_002015,2025-08-21 06:08:00,CRED-SOCIETY MAINTENANCE CHARGES NOIDA,Monthly gated community maintenance water,4450.04,debit,UPI,EXPENSE,Rent & Housing,CRED SOCIETY MAINTENANCE CHARGES NOIDA,monthly gated community maintenance water,CRED SOCIETY MAINTENANCE CHARGES NOIDA monthly gated community maintenance water,8.400893055720026,EXPENSE::Rent & Housing
TXN_C_003793,2025-07-21 21:58:00,BOOKMYSHOW PVR INOX MOVIES,Weekend cinema IMAX movie tickets snacks ref:88604,2136.98,debit,UPI,EXPENSE,Entertainment,BOOKMYSHOW PVR INOX MOVIES,weekend cinema imax movie tickets snacks,BOOKMYSHOW PVR INOX MOVIES weekend cinema imax movie tickets snacks,7.667616737004286,EXPENSE::Entertainment
TXN_C_005800,2025-01-19 15:28:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,228.58,debit,Paytm,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.4362515526373505,EXPENSE::Food
TXN_C_001585,2025-01-12 12:36:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,791.13,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,6.674725519758839,TRANSFER::Other Transfer
TXN_C_003856,2025-08-06 19:27:00,SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest,24246.88,credit,Bank Credit,INCOME,Interest,SBI TERM DEPOSIT INTEREST,cumulative term deposit interest,SBI TERM DEPOSIT INTEREST cumulative term deposit interest,10.096084469863632,INCOME::Interest
TXN_C_001267,2025-03-09 09:03:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,70.35,debit,Paytm,EXPENSE,Transport,RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,RAPIDO BIKE TAXI RIDE quick metro station last mile commute,4.267597343922845,EXPENSE::Transport
TXN_C_000656,2025-03-15 20:17:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,114.26,debit,Paytm,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,4.747190446008521,EXPENSE::Food
TXN_C_002546,2025-11-05 00:40:00,CRED-BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill ref:92784,4495.85,debit,Net Banking,EXPENSE,Bills & Utilities,CRED BESCOM ELECTRICITY BILL,monthly home electricity utility power bill,CRED BESCOM ELECTRICITY BILL monthly home electricity utility power bill,8.411132430644018,EXPENSE::Bills & Utilities
TXN_C_002187,2025-02-11 14:00:00,PAYTM*CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,22251.91,transfer,Net Banking,TRANSFER,Credit Card Payment,PAYTM HDFC CARD BILL PAY,monthly credit card outstanding bill payment,PAYTM HDFC CARD BILL PAY monthly credit card outstanding bill payment,10.01022806555943,TRANSFER::Credit Card Payment
TXN_C_003024,2025-01-13 17:45:00,FLIPKART INTERNET PVT LTD MUMBAI,Smartphone accessories audio headphones ref:84892,25882.72,debit,Debit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD MUMBAI,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD MUMBAI smartphone accessories audio headphones,10.161369478625215,EXPENSE::Shopping
TXN_C_001643,2025-08-07 06:46:00,SOCIETY MAINTENANCE CHARGES NOIDA,Monthly gated community maintenance water,4701.24,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES NOIDA,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES NOIDA monthly gated community maintenance water,8.455794269907152,EXPENSE::Rent & Housing
TXN_C_003233,2025-06-25 09:41:00,DMART AVENUE SUPERMARTS HYD,In-store discounted FMCG household groceries ref:93918,6829.65,debit,Debit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS HYD,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS HYD in store discounted fmcg household groceries,8.829175116411431,EXPENSE::Groceries
TXN_C_005602,2025-08-10 01:54:00,FLIPKART INTERNET PVT LTD HYD,Smartphone accessories audio headphones,30175.43,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD HYD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD HYD smartphone accessories audio headphones,10.314816435066547,EXPENSE::Shopping
TXN_C_001412,2025-06-10 03:51:00,INCOME TAX REFUND CPC BANGALORE,Direct tax refund FY2024-25 credit,22718.85,credit,Direct Deposit,INCOME,Other Income,INCOME TAX REFUND CPC BANGALORE,direct tax refund fy2024 25 credit,INCOME TAX REFUND CPC BANGALORE direct tax refund fy2024 25 credit,10.030994270700617,INCOME::Other Income
TXN_C_001091,2025-04-09 08:11:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,18980.57,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.851223787394131,TRANSFER::Cash Withdrawal
TXN_C_003413,2025-09-15 03:28:00,INFOSYS LTD PAYROLL CR NOIDA,Corporate payroll net salary payout ref:88391,131769.62,credit,Net Banking,INCOME,Salary,INFOSYS LTD PAYROLL CR NOIDA,corporate payroll net salary payout,INFOSYS LTD PAYROLL CR NOIDA corporate payroll net salary payout,11.788817962696324,INCOME::Salary
TXN_C_004584,2025-11-25 17:03:00,CRY CHILD RIGHTS CHARITY PUNE,Monthly child welfare education donation,1642.54,debit,UPI,EXPENSE,Gifts & Donations,CRY CHILD RIGHTS CHARITY PUNE,monthly child welfare education donation,CRY CHILD RIGHTS CHARITY PUNE monthly child welfare education donation,7.404607731110506,EXPENSE::Gifts & Donations
TXN_C_005076,2025-07-04 17:08:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water ref:58433,7508.95,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.923984086946403,EXPENSE::Rent & Housing
TXN_C_004005,2025-05-25 22:06:00,POS STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,519.86,debit,Credit Card,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.255481291631772,EXPENSE::Food
TXN_C_002821,2025-12-28 09:41:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,10695.33,transfer,Net Banking,TRANSFER,Savings,SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.277655970961044,TRANSFER::Savings
TXN_C_001611,2025-08-24 10:39:00,POS ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account,4578.83,transfer,Net Banking,TRANSFER,Investment,ZERODHA BROKING FUND ADD,upi funds add to demat trading account,ZERODHA BROKING FUND ADD upi funds add to demat trading account,8.429417158515413,TRANSFER::Investment
TXN_C_001136,2025-04-04 12:50:00,ICICI BANK SB INTEREST CREDIT BANGALORE,Savings account quarterly interest credit ref:92355,2156.02,credit,Bank Credit,INCOME,Interest,ICICI BANK SB INTEREST CREDIT BANGALORE,savings account quarterly interest credit,ICICI BANK SB INTEREST CREDIT BANGALORE savings account quarterly interest credit,7.676482918483398,INCOME::Interest
TXN_C_001073,2025-02-23 02:41:00,RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,94615.15,credit,UPI,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT freelance software contract invoice,11.457583459285239,INCOME::Freelance
TXN_C_001339,2025-03-22 06:49:00,HDFC BANK FD INTEREST CR,Quarterly fixed deposit interest payout ref:98065,2741.67,credit,Bank Credit,INCOME,Interest,HDFC BANK FD INTEREST CR,quarterly fixed deposit interest payout,HDFC BANK FD INTEREST CR quarterly fixed deposit interest payout,7.916687177466177,INCOME::Interest
TXN_C_004445,2025-09-05 23:42:00,UBER INDIA RIDES BANGALORE HYD,Cab ride home from office commute,623.94,debit,Credit Card,EXPENSE,Transport,UBER INDIA RIDES BANGALORE HYD,cab ride home from office commute,UBER INDIA RIDES BANGALORE HYD cab ride home from office commute,6.437655645128107,EXPENSE::Transport
TXN_C_000288,2025-07-07 17:52:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water ref:81186,7351.34,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.902773908885692,EXPENSE::Rent & Housing
TXN_C_005896,2025-03-11 12:25:00,DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,7674.45,debit,UPI,EXPENSE,Groceries,DMART AVENUE SUPERMARTS,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS in store discounted fmcg household groceries,8.945782202658439,EXPENSE::Groceries
TXN_C_000002,2025-12-26 17:26:00,PAYTM*SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,7302.19,transfer,Debit Card,TRANSFER,Cash Withdrawal,PAYTM ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,PAYTM ATM CASH WITHDRAWAL atm machine currency cash withdrawal,8.896066517987144,TRANSFER::Cash Withdrawal
TXN_C_001014,2025-01-27 20:15:00,UPWORK FOREX INWARD REMITTANCE,Freelance UI/UX design project fee ref:27428,23414.79,credit,Wire Transfer,INCOME,Freelance,UPWORK FOREX INWARD REMITTANCE,freelance ui ux design project fee,UPWORK FOREX INWARD REMITTANCE freelance ui ux design project fee,10.061165860104653,INCOME::Freelance
TXN_C_005003,2025-11-16 02:46:00,BILLDESK-CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,18656.26,transfer,UPI,TRANSFER,Credit Card Payment,BILLDESK CRED HDFC CARD BILL PAY,monthly credit card outstanding bill payment,BILLDESK CRED HDFC CARD BILL PAY monthly credit card outstanding bill payment,9.833990625463073,TRANSFER::Credit Card Payment
TXN_C_004795,2025-06-24 12:03:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,18984.43,debit,Amazon Pay,EXPENSE,Shopping,AMAZON SELLER SERVICES IN,online electronics apparel kitchenware,AMAZON SELLER SERVICES IN online electronics apparel kitchenware,9.851427121869508,EXPENSE::Shopping
TXN_C_005605,2025-03-20 02:44:00,BILLDESK-FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment,17349.86,credit,Bank Transfer,INCOME,Freelance,BILLDESK FIVERR GIG PAYOUT RAZORPAY,web development consulting payment,BILLDESK FIVERR GIG PAYOUT RAZORPAY web development consulting payment,9.76139735186991,INCOME::Freelance
TXN_C_001919,2025-09-21 02:45:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute ref:93148,171.96,debit,Paytm,EXPENSE,Transport,RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,RAPIDO BIKE TAXI RIDE quick metro station last mile commute,5.153060353890898,EXPENSE::Transport
TXN_C_001306,2025-03-05 03:25:00,ICICI CREDIT CARD AUTO DEBIT MUMBAI,Monthly statement balance autopay deduction,57133.87,transfer,Auto Debit,TRANSFER,Credit Card Payment,ICICI CREDIT CARD AUTO MUMBAI,monthly statement balance autopay deduction,ICICI CREDIT CARD AUTO MUMBAI monthly statement balance autopay deduction,10.95316989226537,TRANSFER::Credit Card Payment
TXN_C_000897,2025-12-31 09:25:00,NYKAA E-RETAIL BEAUTY BANGALORE,Skincare grooming perfumes and cosmetics ref:69809,2201.25,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY BANGALORE,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY BANGALORE skincare grooming perfumes and cosmetics,7.697234843989905,EXPENSE::Shopping
TXN_C_005136,2025-11-15 21:03:00,BILLDESK-IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,533.11,debit,Auto Debit,EXPENSE,Transport,BILLDESK IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,BILLDESK IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,6.280601810256014,EXPENSE::Transport
TXN_C_000366,2025-07-26 04:39:00,BILLDESK-DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,337.76,debit,Debit Card,EXPENSE,Transport,BILLDESK DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,BILLDESK DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,5.825291892053398,EXPENSE::Transport
TXN_C_003032,2025-10-13 14:48:00,IHMCL FASTAG TOLL PLAZA STORE,National highway automated toll deduction,268.21,debit,FASTag Wallet,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA STORE,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA STORE national highway automated toll deduction,5.595491744183162,EXPENSE::Transport
TXN_C_005364,2025-01-05 20:03:00,HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub ref:60511,1442.68,debit,Credit Card,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL cricket ipl and movie streaming sub,7.27495068824619,EXPENSE::Subscriptions
TXN_C_002501,2025-01-21 07:45:00,GPAY UPI TO RAHUL SHARMA HYD,Instant peer to peer money transfer,404.14,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA HYD,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA HYD instant peer to peer money transfer,6.00423268638566,TRANSFER::Bank Transfer
TXN_C_000717,2025-08-08 06:54:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,13785.93,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,9.531476320912057,TRANSFER::Bank Transfer
TXN_C_000943,2025-06-16 21:28:00,YOUTUBE PREMIUM INDIA PUNE,Ad-free video streaming family plan ref:57212,181.41,debit,UPI AutoPay,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA PUNE,ad free video streaming family plan,YOUTUBE PREMIUM INDIA PUNE ad free video streaming family plan,5.206256900698823,EXPENSE::Subscriptions
TXN_C_000646,2025-11-19 22:22:00,CRED-KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase ref:61131,45030.11,transfer,Net Banking,TRANSFER,Investment,CRED KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,CRED KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,10.715108863224984,TRANSFER::Investment
TXN_C_002571,2025-11-23 07:12:00,OLA CABS TRIP #94812,City taxi rideshare transport ref:63093,352.44,debit,UPI,EXPENSE,Transport,OLA CABS TRIP,city taxi rideshare transport,OLA CABS TRIP city taxi rideshare transport,5.867713739671807,EXPENSE::Transport
TXN_C_004124,2025-04-08 07:01:00,ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account,21694.99,transfer,Net Banking,TRANSFER,Investment,ZERODHA BROKING FUND ADD,upi funds add to demat trading account,ZERODHA BROKING FUND ADD upi funds add to demat trading account,9.984882729825562,TRANSFER::Investment
TXN_C_001524,2025-04-15 03:58:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,146.11,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK scratch card upi transaction cashback,4.9911806062621205,INCOME::Other Income
TXN_C_005641,2025-11-11 01:32:00,APOLLO PHARMACY MEDICAL,Prescription diabetes and blood pressure drugs ref:26302,3098.52,debit,UPI,EXPENSE,Healthcare,APOLLO PHARMACY MEDICAL,prescription diabetes and blood pressure drugs,APOLLO PHARMACY MEDICAL prescription diabetes and blood pressure drugs,8.03900253977481,EXPENSE::Healthcare
TXN_C_000864,2025-10-05 04:09:00,HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,3400.35,debit,Debit Card,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.131927690620788,EXPENSE::Fuel
TXN_C_004298,2025-06-22 21:26:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets ref:80219,773.6,debit,UPI,EXPENSE,Food,HALDIRAMS RESTAURANT NOIDA,north indian thali and sweets,HALDIRAMS RESTAURANT NOIDA north indian thali and sweets,6.652346767080652,EXPENSE::Food
TXN_C_004805,2025-05-31 06:04:00,PAYTM*PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment,3470.45,transfer,UPI,TRANSFER,Bank Transfer,PAYTM P2P UPI TRANSFER,split dinner bill with friend upi payment,PAYTM P2P UPI TRANSFER split dinner bill with friend upi payment,8.152327653093781,TRANSFER::Bank Transfer
TXN_C_005643,2025-05-15 06:09:00,BILLDESK-FLIPKART INTERNET PVT LTD HYD,Smartphone accessories audio headphones,11744.11,debit,Debit Card,EXPENSE,Shopping,BILLDESK FLIPKART INTERNET PVT LTD HYD,smartphone accessories audio headphones,BILLDESK FLIPKART INTERNET PVT LTD HYD smartphone accessories audio headphones,9.371192262736683,EXPENSE::Shopping
TXN_C_004581,2025-09-22 05:28:00,HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year ref:44050,19379.21,transfer,Net Banking,TRANSFER,Savings,HDFC FIXED DEPOSIT CREATE,term deposit lock in placement for 1 year,HDFC FIXED DEPOSIT CREATE term deposit lock in placement for 1 year,9.872007721299362,TRANSFER::Savings
TXN_C_000034,2025-03-21 08:18:00,SBI ATM CASH WITHDRAWAL BANGALORE,ATM machine currency cash withdrawal,7552.96,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL BANGALORE,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL BANGALORE atm machine currency cash withdrawal,8.929827208050545,TRANSFER::Cash Withdrawal
TXN_C_000166,2025-05-30 13:00:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,32615.95,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,10.39258737088384,TRANSFER::Bank Transfer
TXN_C_004188,2025-05-18 00:12:00,UNACADEMY SUBSCRIPTION,UPSC / Tech live learning plus batch,16435.9,debit,Credit Card,EXPENSE,Education,UNACADEMY SUBSCRIPTION,upsc tech live learning plus batch,UNACADEMY SUBSCRIPTION upsc tech live learning plus batch,9.70728408635277,EXPENSE::Education
TXN_C_002191,2025-10-21 20:54:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices ref:90897,3058.1,debit,UPI,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY pantry staples oil wheat dal spices,8.025876034038289,EXPENSE::Groceries
TXN_C_005271,2025-05-13 00:56:00,DOMINOS PIZZA ONLINE ORDER,Farmhouse medium pizza garlic bread,767.69,debit,UPI,EXPENSE,Food,DOMINOS PIZZA ORDER,farmhouse medium pizza garlic bread,DOMINOS PIZZA ORDER farmhouse medium pizza garlic bread,6.6446877672942755,EXPENSE::Food
TXN_C_000761,2025-04-16 19:13:00,RAZORPAY*DOMINOS PIZZA ONLINE ORDER STORE,Farmhouse medium pizza garlic bread,716.61,debit,Credit Card,EXPENSE,Food,RAZORPAY PIZZA ORDER STORE,farmhouse medium pizza garlic bread,RAZORPAY PIZZA ORDER STORE farmhouse medium pizza garlic bread,6.575926245987513,EXPENSE::Food
TXN_C_000250,2025-04-02 03:58:00,CRED HDFC CARD BILL PAY NOIDA,Monthly credit card outstanding bill payment ref:98346,21368.79,transfer,UPI,TRANSFER,Credit Card Payment,CRED HDFC CARD BILL PAY NOIDA,monthly credit card outstanding bill payment,CRED HDFC CARD BILL PAY NOIDA monthly credit card outstanding bill payment,9.969733521404825,TRANSFER::Credit Card Payment
TXN_C_002522,2025-07-30 01:11:00,RAZORPAY*CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:37808,218.43,debit,UPI,EXPENSE,Food,RAZORPAY POINT CYBER CITY,ginger tea samosa and banana cake,RAZORPAY POINT CYBER CITY ginger tea samosa and banana cake,5.3910332750477785,EXPENSE::Food
TXN_C_003752,2025-02-08 11:12:00,HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,96718.05,transfer,Net Banking,TRANSFER,Savings,HDFC FIXED DEPOSIT CREATE,term deposit lock in placement for 1 year,HDFC FIXED DEPOSIT CREATE term deposit lock in placement for 1 year,11.479565663073357,TRANSFER::Savings
