user_id,transaction_id,date,merchant,amount,category,subcategory,transaction_type,payment_method,day_of_week,hour,is_weekend,time_of_day
USR_0004,TXN_H_0002016,2025-07-04 16:11:00,Uber India Rides,115.29,EXPENSE,Transport,debit,Paytm,4,16,0,Afternoon
USR_0034,TXN_H_0017944,2025-07-04 16:36:00,Chai Point,598.11,EXPENSE,Food,debit,Paytm,4,16,0,Afternoon
USR_0036,TXN_H_0019000,2025-07-04 16:37:00,Zepto Groceries,1490.12,EXPENSE,Groceries,debit,UPI,4,16,0,Afternoon
USR_0012,TXN_H_0006274,2025-07-04 16:48:00,Namma Metro / Delhi Metro DMRC,113.82,EXPENSE,Transport,debit,UPI,4,16,0,Afternoon
USR_0030,TXN_H_0015792,2025-07-04 17:13:00,Domino's Pizza,251.56,EXPENSE,Food,debit,Credit Card,4,17,0,Evening
USR_0007,TXN_H_0003579,2025-07-04 17:26:00,Ola Cabs Commute,117.54,EXPENSE,Transport,debit,UPI,4,17,0,Evening
USR_0008,TXN_H_0004138,2025-07-04 17:41:00,Starbucks India,539.23,EXPENSE,Food,debit,Credit Card,4,17,0,Evening
USR_0032,TXN_H_0016863,2025-07-04 17:49:00,Uber India Rides,173.53,EXPENSE,Transport,debit,UPI,4,17,0,Evening
USR_0021,TXN_H_0010976,2025-07-04 18:19:00,Chai Point,365.11,EXPENSE,Food,debit,Credit Card,4,18,0,Evening
USR_0013,TXN_H_0006806,2025-07-04 18:25:00,Haldiram's,506.03,EXPENSE,Food,debit,Paytm,4,18,0,Evening
USR_0039,TXN_H_0020579,2025-07-04 18:25:00,Uber India Rides,42.24,EXPENSE,Transport,debit,Paytm,4,18,0,Evening
USR_0040,TXN_H_0021067,2025-07-04 18:28:00,Starbucks India,460.32,EXPENSE,Food,debit,Paytm,4,18,0,Evening
USR_0020,TXN_H_0010457,2025-07-04 18:45:00,Swiggy Food Order,429.9,EXPENSE,Food,debit,UPI,4,18,0,Evening
USR_0032,TXN_H_0016862,2025-07-04 19:22:00,Starbucks India,368.36,EXPENSE,Food,debit,Paytm,4,19,0,Evening
USR_0025,TXN_H_0013144,2025-07-04 19:49:00,Rapido Bike Taxi,180.39,EXPENSE,Transport,debit,Credit Card,4,19,0,Evening
USR_0001,TXN_H_0000405,2025-07-04 19:56:00,Domino's Pizza,791.13,EXPENSE,Food,debit,Debit Card,4,19,0,Evening
USR_0015,TXN_H_0007839,2025-07-04 20:03:00,Zomato Restaurant,738.11,EXPENSE,Food,debit,Credit Card,4,20,0,Evening
USR_0038,TXN_H_0020069,2025-07-04 21:04:00,Swiggy Food Order,576.21,EXPENSE,Food,debit,Paytm,4,21,0,Evening
USR_0026,TXN_H_0013662,2025-07-04 21:53:00,Starbucks India,378.22,EXPENSE,Food,debit,Paytm,4,21,0,Evening
USR_0018,TXN_H_0009434,2025-07-04 22:06:00,Haldiram's,478.01,EXPENSE,Food,debit,Credit Card,4,22,0,Night
USR_0008,TXN_H_0004139,2025-07-05 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,5,4,1,Night
USR_0038,TXN_H_0020072,2025-07-05 08:43:00,Domino's Pizza,742.72,EXPENSE,Food,debit,Paytm,5,8,1,Morning
USR_0001,TXN_H_0000407,2025-07-05 09:10:00,Zomato Restaurant,701.2,EXPENSE,Food,debit,Debit Card,5,9,1,Morning
USR_0011,TXN_H_0005724,2025-07-05 09:21:00,Starbucks India,410.32,EXPENSE,Food,debit,Paytm,5,9,1,Morning
USR_0009,TXN_H_0004677,2025-07-05 09:30:00,TCS / Infosys Monthly Payroll Salary,108331.84,INCOME,Salary,credit,Direct Deposit,5,9,1,Morning
USR_0025,TXN_H_0013145,2025-07-05 09:30:00,TCS / Infosys Monthly Payroll Salary,169677.95,INCOME,Salary,credit,Direct Deposit,5,9,1,Morning
USR_0026,TXN_H_0013664,2025-07-05 09:30:00,TCS / Infosys Monthly Payroll Salary,79746.14,INCOME,Salary,credit,Direct Deposit,5,9,1,Morning
USR_0039,TXN_H_0020580,2025-07-05 09:30:00,TCS / Infosys Monthly Payroll Salary,169417.42,INCOME,Salary,credit,Direct Deposit,5,9,1,Morning
USR_0008,TXN_H_0004140,2025-07-05 09:35:00,Zomato Restaurant,334.48,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0033,TXN_H_0017400,2025-07-05 09:51:00,Chai Point,430.33,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0039,TXN_H_0020581,2025-07-05 09:56:00,Haldiram's,496.04,EXPENSE,Food,debit,Paytm,5,9,1,Morning
USR_0035,TXN_H_0018501,2025-07-05 10:34:00,DMart Supercenter,2263.39,EXPENSE,Groceries,debit,UPI,5,10,1,Morning
USR_0031,TXN_H_0016311,2025-07-05 10:38:00,Chai Point,641.91,EXPENSE,Food,debit,Debit Card,5,10,1,Morning
USR_0005,TXN_H_0002550,2025-07-05 10:47:00,Swiggy Food Order,328.76,EXPENSE,Food,debit,UPI,5,10,1,Morning
USR_0016,TXN_H_0008375,2025-07-05 10:50:00,Starbucks India,428.44,EXPENSE,Food,debit,UPI,5,10,1,Morning
USR_0022,TXN_H_0011520,2025-07-05 10:52:00,Zomato Restaurant,299.19,EXPENSE,Food,debit,Paytm,5,10,1,Morning
USR_0012,TXN_H_0006276,2025-07-05 10:54:00,Swiggy Food Order,387.75,EXPENSE,Food,debit,Credit Card,5,10,1,Morning
USR_0012,TXN_H_0006277,2025-07-05 10:58:00,Chai Point,442.23,EXPENSE,Food,debit,Debit Card,5,10,1,Morning
USR_0020,TXN_H_0010459,2025-07-05 11:01:00,Starbucks India,607.81,EXPENSE,Food,debit,Credit Card,5,11,1,Morning
USR_0040,TXN_H_0021071,2025-07-05 11:02:00,Swiggy Food Order,546.94,EXPENSE,Food,debit,Paytm,5,11,1,Morning
USR_0037,TXN_H_0019541,2025-07-05 11:12:00,Flipkart Internet,6188.93,EXPENSE,Shopping,debit,UPI,5,11,1,Morning
USR_0011,TXN_H_0005723,2025-07-05 11:30:00,Airtel / ACT Fibernet Broadband,799.0,EXPENSE,Bills & Utilities,debit,UPI,5,11,1,Morning
USR_0023,TXN_H_0012065,2025-07-05 11:30:00,Airtel / ACT Fibernet Broadband,999.0,EXPENSE,Bills & Utilities,debit,UPI,5,11,1,Morning
USR_0025,TXN_H_0013146,2025-07-05 11:30:00,Airtel / ACT Fibernet Broadband,1499.0,EXPENSE,Bills & Utilities,debit,UPI,5,11,1,Morning
USR_0040,TXN_H_0021069,2025-07-05 11:30:00,Airtel / ACT Fibernet Broadband,999.0,EXPENSE,Bills & Utilities,debit,UPI,5,11,1,Morning
USR_0020,TXN_H_0010460,2025-07-05 11:33:00,Chai Point,741.07,EXPENSE,Food,debit,Paytm,5,11,1,Morning
USR_0032,TXN_H_0016866,2025-07-05 11:46:00,Swiggy Food Order,405.24,EXPENSE,Food,debit,Paytm,5,11,1,Morning
USR_0027,TXN_H_0014159,2025-07-05 11:47:00,Domino's Pizza,640.12,EXPENSE,Food,debit,Debit Card,5,11,1,Morning
USR_0014,TXN_H_0007327,2025-07-05 12:01:00,Haldiram's,299.2,EXPENSE,Food,debit,Credit Card,5,12,1,Afternoon
USR_0001,TXN_H_0000409,2025-07-05 12:03:00,Flipkart Internet,1441.55,EXPENSE,Shopping,debit,Credit Card,5,12,1,Afternoon
USR_0009,TXN_H_0004680,2025-07-05 12:03:00,Haldiram's,389.24,EXPENSE,Food,debit,UPI,5,12,1,Afternoon
USR_0028,TXN_H_0014712,2025-07-05 12:06:00,Starbucks India,246.27,EXPENSE,Food,debit,UPI,5,12,1,Afternoon
USR_0012,TXN_H_0006275,2025-07-05 12:15:00,Domino's Pizza,418.19,EXPENSE,Food,debit,Credit Card,5,12,1,Afternoon
USR_0017,TXN_H_0008889,2025-07-05 12:21:00,Chai Point,463.89,EXPENSE,Food,debit,Debit Card,5,12,1,Afternoon
USR_0029,TXN_H_0015254,2025-07-05 12:26:00,DMart Supercenter,1421.71,EXPENSE,Groceries,debit,Credit Card,5,12,1,Afternoon
USR_0027,TXN_H_0014161,2025-07-05 12:47:00,DMart Supercenter,1631.89,EXPENSE,Groceries,debit,UPI,5,12,1,Afternoon
USR_0010,TXN_H_0005164,2025-07-05 12:51:00,Myntra Fashion Store,2394.93,EXPENSE,Shopping,debit,Credit Card,5,12,1,Afternoon
USR_0020,TXN_H_0010462,2025-07-05 12:54:00,Croma Electronics,3325.26,EXPENSE,Shopping,debit,UPI,5,12,1,Afternoon
USR_0017,TXN_H_0008887,2025-07-05 13:21:00,Chai Point,408.87,EXPENSE,Food,debit,UPI,5,13,1,Afternoon
USR_0032,TXN_H_0016864,2025-07-05 13:22:00,Chai Point,471.43,EXPENSE,Food,debit,UPI,5,13,1,Afternoon
USR_0026,TXN_H_0013665,2025-07-05 13:32:00,Blinkit Quick Commerce,1709.8,EXPENSE,Groceries,debit,Credit Card,5,13,1,Afternoon
USR_0030,TXN_H_0015795,2025-07-05 13:34:00,Zomato Restaurant,325.91,EXPENSE,Food,debit,Credit Card,5,13,1,Afternoon
USR_0025,TXN_H_0013148,2025-07-05 13:53:00,Domino's Pizza,542.99,EXPENSE,Food,debit,Credit Card,5,13,1,Afternoon
USR_0036,TXN_H_0019002,2025-07-05 13:55:00,Haldiram's,506.22,EXPENSE,Food,debit,Paytm,5,13,1,Afternoon
USR_0014,TXN_H_0007328,2025-07-05 14:17:00,Domino's Pizza,368.74,EXPENSE,Food,debit,Credit Card,5,14,1,Afternoon
USR_0037,TXN_H_0019538,2025-07-05 14:28:00,Zomato Restaurant,487.14,EXPENSE,Food,debit,Credit Card,5,14,1,Afternoon
USR_0040,TXN_H_0021070,2025-07-05 14:30:00,Swiggy Food Order,594.35,EXPENSE,Food,debit,Paytm,5,14,1,Afternoon
USR_0031,TXN_H_0016310,2025-07-05 14:36:00,Zomato Restaurant,442.5,EXPENSE,Food,debit,Debit Card,5,14,1,Afternoon
USR_0038,TXN_H_0020073,2025-07-05 14:37:00,DMart Supercenter,1011.74,EXPENSE,Groceries,debit,UPI,5,14,1,Afternoon
USR_0015,TXN_H_0007842,2025-07-05 14:42:00,Zomato Restaurant,765.63,EXPENSE,Food,debit,UPI,5,14,1,Afternoon
USR_0022,TXN_H_0011522,2025-07-05 14:43:00,Flipkart Internet,1631.31,EXPENSE,Shopping,debit,UPI,5,14,1,Afternoon
USR_0025,TXN_H_0013147,2025-07-05 15:03:00,Swiggy Food Order,434.82,EXPENSE,Food,debit,UPI,5,15,1,Afternoon
USR_0004,TXN_H_0002019,2025-07-05 15:05:00,Blinkit Quick Commerce,1157.62,EXPENSE,Groceries,debit,Debit Card,5,15,1,Afternoon
USR_0030,TXN_H_0015797,2025-07-05 15:27:00,BigBasket Supermarket,4706.01,EXPENSE,Groceries,debit,Credit Card,5,15,1,Afternoon
USR_0007,TXN_H_0003580,2025-07-05 15:28:00,Zepto Groceries,2689.92,EXPENSE,Groceries,debit,Credit Card,5,15,1,Afternoon
USR_0019,TXN_H_0009963,2025-07-05 15:32:00,DMart Supercenter,2105.58,EXPENSE,Groceries,debit,UPI,5,15,1,Afternoon
USR_0034,TXN_H_0017946,2025-07-05 15:33:00,Domino's Pizza,769.99,EXPENSE,Food,debit,Debit Card,5,15,1,Afternoon
USR_0017,TXN_H_0008890,2025-07-05 15:37:00,DMart Supercenter,978.86,EXPENSE,Groceries,debit,Credit Card,5,15,1,Afternoon
USR_0008,TXN_H_0004144,2025-07-05 15:44:00,Myntra Fashion Store,1571.28,EXPENSE,Shopping,debit,Credit Card,5,15,1,Afternoon
USR_0014,TXN_H_0007330,2025-07-05 15:51:00,BigBasket Supermarket,1841.18,EXPENSE,Groceries,debit,Credit Card,5,15,1,Afternoon
USR_0009,TXN_H_0004679,2025-07-05 15:54:00,Starbucks India,263.4,EXPENSE,Food,debit,Credit Card,5,15,1,Afternoon
USR_0032,TXN_H_0016867,2025-07-05 15:55:00,Flipkart Internet,4049.0,EXPENSE,Shopping,debit,UPI,5,15,1,Afternoon
USR_0037,TXN_H_0019539,2025-07-05 15:55:00,Haldiram's,573.69,EXPENSE,Food,debit,Credit Card,5,15,1,Afternoon
USR_0038,TXN_H_0020071,2025-07-05 15:57:00,Domino's Pizza,732.17,EXPENSE,Food,debit,Credit Card,5,15,1,Afternoon
USR_0015,TXN_H_0007843,2025-07-05 16:04:00,Haldiram's,787.64,EXPENSE,Food,debit,Credit Card,5,16,1,Afternoon
USR_0034,TXN_H_0017948,2025-07-05 16:04:00,Myntra Fashion Store,660.16,EXPENSE,Shopping,debit,UPI,5,16,1,Afternoon
USR_0030,TXN_H_0015794,2025-07-05 16:13:00,Swiggy Food Order,393.71,EXPENSE,Food,debit,Paytm,5,16,1,Afternoon
USR_0030,TXN_H_0015798,2025-07-05 16:37:00,Amazon India Marketplace,2976.26,EXPENSE,Shopping,debit,Debit Card,5,16,1,Afternoon
USR_0037,TXN_H_0019540,2025-07-05 16:42:00,BigBasket Supermarket,1093.52,EXPENSE,Groceries,debit,Debit Card,5,16,1,Afternoon
USR_0032,TXN_H_0016865,2025-07-05 16:46:00,Swiggy Food Order,606.96,EXPENSE,Food,debit,Paytm,5,16,1,Afternoon
USR_0024,TXN_H_0012616,2025-07-05 16:51:00,Starbucks India,693.36,EXPENSE,Food,debit,Debit Card,5,16,1,Afternoon
USR_0018,TXN_H_0009435,2025-07-05 16:52:00,Haldiram's,466.76,EXPENSE,Food,debit,UPI,5,16,1,Afternoon
USR_0008,TXN_H_0004143,2025-07-05 16:54:00,Zepto Groceries,1037.74,EXPENSE,Groceries,debit,UPI,5,16,1,Afternoon
USR_0018,TXN_H_0009436,2025-07-05 17:16:00,Nykaa E-Retail,3795.19,EXPENSE,Shopping,debit,UPI,5,17,1,Evening
USR_0027,TXN_H_0014160,2025-07-05 17:20:00,Zomato Restaurant,522.82,EXPENSE,Food,debit,UPI,5,17,1,Evening
USR_0037,TXN_H_0019537,2025-07-05 17:28:00,Starbucks India,552.54,EXPENSE,Food,debit,Credit Card,5,17,1,Evening
USR_0025,TXN_H_0013149,2025-07-05 17:30:00,Zepto Groceries,2323.03,EXPENSE,Groceries,debit,Debit Card,5,17,1,Evening
USR_0039,TXN_H_0020582,2025-07-05 17:31:00,Domino's Pizza,413.63,EXPENSE,Food,debit,Credit Card,5,17,1,Evening
USR_0017,TXN_H_0008888,2025-07-05 17:42:00,Chai Point,572.88,EXPENSE,Food,debit,Debit Card,5,17,1,Evening
USR_0027,TXN_H_0014158,2025-07-05 17:45:00,Starbucks India,491.77,EXPENSE,Food,debit,Credit Card,5,17,1,Evening
USR_0015,TXN_H_0007841,2025-07-05 17:46:00,Swiggy Food Order,507.78,EXPENSE,Food,debit,Credit Card,5,17,1,Evening
USR_0027,TXN_H_0014162,2025-07-05 18:09:00,Flipkart Internet,4036.91,EXPENSE,Shopping,debit,UPI,5,18,1,Evening
USR_0011,TXN_H_0005725,2025-07-05 18:18:00,Flipkart Internet,2339.17,EXPENSE,Shopping,debit,Credit Card,5,18,1,Evening
USR_0028,TXN_H_0014711,2025-07-05 18:41:00,Swiggy Food Order,472.1,EXPENSE,Food,debit,Debit Card,5,18,1,Evening
USR_0012,TXN_H_0006278,2025-07-05 18:52:00,Blinkit Quick Commerce,1829.97,EXPENSE,Groceries,debit,UPI,5,18,1,Evening
USR_0024,TXN_H_0012617,2025-07-05 18:52:00,Blinkit Quick Commerce,1454.5,EXPENSE,Groceries,debit,UPI,5,18,1,Evening
USR_0030,TXN_H_0015796,2025-07-05 19:07:00,Haldiram's,339.77,EXPENSE,Food,debit,Debit Card,5,19,1,Evening
USR_0020,TXN_H_0010461,2025-07-05 19:23:00,Haldiram's,638.65,EXPENSE,Food,debit,Debit Card,5,19,1,Evening
USR_0009,TXN_H_0004678,2025-07-05 19:39:00,Chai Point,387.55,EXPENSE,Food,debit,Credit Card,5,19,1,Evening
USR_0004,TXN_H_0002017,2025-07-05 19:57:00,Swiggy Food Order,498.31,EXPENSE,Food,debit,Debit Card,5,19,1,Evening
USR_0004,TXN_H_0002018,2025-07-05 20:12:00,Starbucks India,450.28,EXPENSE,Food,debit,Debit Card,5,20,1,Evening
USR_0022,TXN_H_0011521,2025-07-05 20:12:00,Zepto Groceries,1783.91,EXPENSE,Groceries,debit,Credit Card,5,20,1,Evening
USR_0005,TXN_H_0002549,2025-07-05 20:14:00,Starbucks India,465.81,EXPENSE,Food,debit,Credit Card,5,20,1,Evening
USR_0008,TXN_H_0004141,2025-07-05 20:17:00,Swiggy Food Order,310.67,EXPENSE,Food,debit,Credit Card,5,20,1,Evening
USR_0034,TXN_H_0017947,2025-07-05 20:32:00,BigBasket Supermarket,1226.13,EXPENSE,Groceries,debit,UPI,5,20,1,Evening
USR_0008,TXN_H_0004142,2025-07-05 20:38:00,Domino's Pizza,524.73,EXPENSE,Food,debit,Credit Card,5,20,1,Evening
USR_0036,TXN_H_0019001,2025-07-05 20:46:00,Swiggy Food Order,722.36,EXPENSE,Food,debit,Credit Card,5,20,1,Evening
USR_0035,TXN_H_0018500,2025-07-05 20:48:00,Chai Point,542.72,EXPENSE,Food,debit,UPI,5,20,1,Evening
USR_0014,TXN_H_0007329,2025-07-05 21:25:00,Haldiram's,354.52,EXPENSE,Food,debit,UPI,5,21,1,Evening
USR_0001,TXN_H_0000408,2025-07-05 21:53:00,Haldiram's,732.99,EXPENSE,Food,debit,Credit Card,5,21,1,Evening
USR_0033,TXN_H_0017399,2025-07-05 21:55:00,Zomato Restaurant,336.02,EXPENSE,Food,debit,UPI,5,21,1,Evening
USR_0006,TXN_H_0003056,2025-07-05 22:06:00,Domino's Pizza,550.77,EXPENSE,Food,debit,UPI,5,22,1,Night
USR_0013,TXN_H_0006808,2025-07-05 22:16:00,Zomato Restaurant,722.64,EXPENSE,Food,debit,Credit Card,5,22,1,Night
USR_0019,TXN_H_0009962,2025-07-05 22:17:00,Domino's Pizza,515.42,EXPENSE,Food,debit,Debit Card,5,22,1,Night
USR_0035,TXN_H_0018499,2025-07-05 22:46:00,Starbucks India,573.38,EXPENSE,Food,debit,Credit Card,5,22,1,Night
USR_0017,TXN_H_0008891,2025-07-06 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,6,4,1,Night
USR_0013,TXN_H_0006809,2025-07-06 08:02:00,Chai Point,619.14,EXPENSE,Food,debit,Paytm,6,8,1,Morning
USR_0027,TXN_H_0014163,2025-07-06 08:04:00,Swiggy Food Order,513.6,EXPENSE,Food,debit,Debit Card,6,8,1,Morning
USR_0016,TXN_H_0008378,2025-07-06 08:13:00,Haldiram's,357.58,EXPENSE,Food,debit,UPI,6,8,1,Morning
USR_0018,TXN_H_0009438,2025-07-06 08:21:00,Haldiram's,476.2,EXPENSE,Food,debit,UPI,6,8,1,Morning
USR_0025,TXN_H_0013152,2025-07-06 08:26:00,Swiggy Food Order,581.8,EXPENSE,Food,debit,Debit Card,6,8,1,Morning
USR_0033,TXN_H_0017402,2025-07-06 09:06:00,Haldiram's,375.31,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0027,TXN_H_0014164,2025-07-06 09:10:00,Swiggy Food Order,605.02,EXPENSE,Food,debit,UPI,6,9,1,Morning
USR_0035,TXN_H_0018502,2025-07-06 09:23:00,Haldiram's,560.74,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0033,TXN_H_0017401,2025-07-06 09:26:00,Haldiram's,317.17,EXPENSE,Food,debit,Credit Card,6,9,1,Morning
USR_0032,TXN_H_0016868,2025-07-06 09:32:00,Chai Point,460.64,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0003,TXN_H_0001465,2025-07-06 09:37:00,Domino's Pizza,406.49,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0011,TXN_H_0005727,2025-07-06 09:53:00,Starbucks India,399.96,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0012,TXN_H_0006280,2025-07-06 09:53:00,Zomato Restaurant,338.14,EXPENSE,Food,debit,Paytm,6,9,1,Morning
USR_0029,TXN_H_0015255,2025-07-06 10:10:00,Starbucks India,442.96,EXPENSE,Food,debit,Paytm,6,10,1,Morning
USR_0016,TXN_H_0008377,2025-07-06 10:13:00,Zomato Restaurant,350.25,EXPENSE,Food,debit,Paytm,6,10,1,Morning
USR_0006,TXN_H_0003057,2025-07-06 10:15:00,Chai Point,615.48,EXPENSE,Food,debit,Debit Card,6,10,1,Morning
USR_0022,TXN_H_0011523,2025-07-06 10:17:00,Chai Point,492.16,EXPENSE,Food,debit,UPI,6,10,1,Morning
USR_0020,TXN_H_0010463,2025-07-06 10:20:00,Zomato Restaurant,570.61,EXPENSE,Food,debit,Credit Card,6,10,1,Morning
USR_0019,TXN_H_0009964,2025-07-06 10:25:00,Domino's Pizza,457.3,EXPENSE,Food,debit,Credit Card,6,10,1,Morning
USR_0004,TXN_H_0002020,2025-07-06 10:27:00,Domino's Pizza,517.47,EXPENSE,Food,debit,Debit Card,6,10,1,Morning
USR_0002,TXN_H_0000938,2025-07-06 10:38:00,Zepto Groceries,970.12,EXPENSE,Groceries,debit,UPI,6,10,1,Morning
USR_0028,TXN_H_0014713,2025-07-06 10:46:00,Starbucks India,461.18,EXPENSE,Food,debit,Paytm,6,10,1,Morning
USR_0012,TXN_H_0006279,2025-07-06 11:06:00,Swiggy Food Order,350.12,EXPENSE,Food,debit,Debit Card,6,11,1,Morning
USR_0006,TXN_H_0003058,2025-07-06 11:12:00,Domino's Pizza,749.06,EXPENSE,Food,debit,Paytm,6,11,1,Morning
USR_0029,TXN_H_0015258,2025-07-06 11:20:00,Croma Electronics,4420.12,EXPENSE,Shopping,debit,Debit Card,6,11,1,Morning
USR_0034,TXN_H_0017951,2025-07-06 11:23:00,Starbucks India,634.36,EXPENSE,Food,debit,Paytm,6,11,1,Morning
USR_0017,TXN_H_0008892,2025-07-06 11:30:00,Airtel / ACT Fibernet Broadband,1499.0,EXPENSE,Bills & Utilities,debit,UPI,6,11,1,Morning
USR_0030,TXN_H_0015799,2025-07-06 11:30:00,Airtel / ACT Fibernet Broadband,799.0,EXPENSE,Bills & Utilities,debit,UPI,6,11,1,Morning
USR_0038,TXN_H_0020074,2025-07-06 11:30:00,Airtel / ACT Fibernet Broadband,799.0,EXPENSE,Bills & Utilities,debit,UPI,6,11,1,Morning
USR_0035,TXN_H_0018504,2025-07-06 11:40:00,Swiggy Food Order,329.17,EXPENSE,Food,debit,Paytm,6,11,1,Morning
USR_0003,TXN_H_0001466,2025-07-06 11:49:00,BigBasket Supermarket,1457.07,EXPENSE,Groceries,debit,Debit Card,6,11,1,Morning
USR_0019,TXN_H_0009966,2025-07-06 12:19:00,Flipkart Internet,2473.61,EXPENSE,Shopping,debit,Debit Card,6,12,1,Afternoon
USR_0036,TXN_H_0019003,2025-07-06 12:34:00,Starbucks India,679.29,EXPENSE,Food,debit,Paytm,6,12,1,Afternoon
USR_0028,TXN_H_0014716,2025-07-06 12:40:00,Zepto Groceries,947.42,EXPENSE,Groceries,debit,UPI,6,12,1,Afternoon
USR_0018,TXN_H_0009439,2025-07-06 12:47:00,Haldiram's,448.1,EXPENSE,Food,debit,Paytm,6,12,1,Afternoon
USR_0005,TXN_H_0002554,2025-07-06 12:53:00,Croma Electronics,4196.89,EXPENSE,Shopping,debit,Credit Card,6,12,1,Afternoon
USR_0013,TXN_H_0006812,2025-07-06 12:57:00,Blinkit Quick Commerce,1779.22,EXPENSE,Groceries,debit,UPI,6,12,1,Afternoon
USR_0026,TXN_H_0013668,2025-07-06 13:00:00,Zepto Groceries,2178.36,EXPENSE,Groceries,debit,Credit Card,6,13,1,Afternoon
USR_0006,TXN_H_0003061,2025-07-06 13:24:00,Nykaa E-Retail,4582.11,EXPENSE,Shopping,debit,Debit Card,6,13,1,Afternoon
USR_0038,TXN_H_0020076,2025-07-06 13:41:00,Haldiram's,857.64,EXPENSE,Food,debit,Credit Card,6,13,1,Afternoon
USR_0010,TXN_H_0005167,2025-07-06 13:47:00,Starbucks India,662.83,EXPENSE,Food,debit,Credit Card,6,13,1,Afternoon
USR_0024,TXN_H_0012618,2025-07-06 13:55:00,Chai Point,660.97,EXPENSE,Food,debit,Paytm,6,13,1,Afternoon
USR_0036,TXN_H_0019004,2025-07-06 13:57:00,Domino's Pizza,712.47,EXPENSE,Food,debit,Debit Card,6,13,1,Afternoon
USR_0009,TXN_H_0004683,2025-07-06 14:00:00,Groww / Zerodha Mutual Fund SIP,24854.71,TRANSFER,Investment,transfer,UPI AutoPay,6,14,1,Afternoon
USR_0025,TXN_H_0013153,2025-07-06 14:00:00,Groww / Zerodha Mutual Fund SIP,37712.26,TRANSFER,Investment,transfer,UPI AutoPay,6,14,1,Afternoon
USR_0026,TXN_H_0013669,2025-07-06 14:00:00,Groww / Zerodha Mutual Fund SIP,12610.73,TRANSFER,Investment,transfer,UPI AutoPay,6,14,1,Afternoon
USR_0039,TXN_H_0020584,2025-07-06 14:00:00,Groww / Zerodha Mutual Fund SIP,27282.27,TRANSFER,Investment,transfer,UPI AutoPay,6,14,1,Afternoon
USR_0023,TXN_H_0012067,2025-07-06 14:01:00,Domino's Pizza,648.47,EXPENSE,Food,debit,Debit Card,6,14,1,Afternoon
USR_0038,TXN_H_0020077,2025-07-06 14:02:00,Blinkit Quick Commerce,2949.64,EXPENSE,Groceries,debit,Debit Card,6,14,1,Afternoon
USR_0037,TXN_H_0019543,2025-07-06 14:27:00,Zomato Restaurant,628.23,EXPENSE,Food,debit,Paytm,6,14,1,Afternoon
USR_0023,TXN_H_0012066,2025-07-06 14:38:00,Haldiram's,303.17,EXPENSE,Food,debit,Debit Card,6,14,1,Afternoon
USR_0025,TXN_H_0013150,2025-07-06 14:44:00,Domino's Pizza,436.21,EXPENSE,Food,debit,Paytm,6,14,1,Afternoon
USR_0037,TXN_H_0019544,2025-07-06 14:54:00,Blinkit Quick Commerce,1215.11,EXPENSE,Groceries,debit,Debit Card,6,14,1,Afternoon
USR_0010,TXN_H_0005168,2025-07-06 14:57:00,BigBasket Supermarket,1242.37,EXPENSE,Groceries,debit,Debit Card,6,14,1,Afternoon
USR_0039,TXN_H_0020583,2025-07-06 14:57:00,DMart Supercenter,1253.61,EXPENSE,Groceries,debit,Credit Card,6,14,1,Afternoon
USR_0024,TXN_H_0012619,2025-07-06 15:05:00,Nykaa E-Retail,4386.33,EXPENSE,Shopping,debit,Debit Card,6,15,1,Afternoon
USR_0009,TXN_H_0004682,2025-07-06 15:40:00,Croma Electronics,2231.65,EXPENSE,Shopping,debit,Debit Card,6,15,1,Afternoon
USR_0022,TXN_H_0011525,2025-07-06 15:46:00,Swiggy Food Order,403.93,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0031,TXN_H_0016313,2025-07-06 15:58:00,Zomato Restaurant,620.13,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0031,TXN_H_0016315,2025-07-06 15:58:00,BigBasket Supermarket,2577.78,EXPENSE,Groceries,debit,Credit Card,6,15,1,Afternoon
USR_0027,TXN_H_0014165,2025-07-06 16:05:00,Zepto Groceries,1914.59,EXPENSE,Groceries,debit,Credit Card,6,16,1,Afternoon
USR_0025,TXN_H_0013151,2025-07-06 16:10:00,Haldiram's,485.04,EXPENSE,Food,debit,Debit Card,6,16,1,Afternoon
USR_0017,TXN_H_0008893,2025-07-06 16:12:00,Domino's Pizza,443.94,EXPENSE,Food,debit,Credit Card,6,16,1,Afternoon
USR_0040,TXN_H_0021072,2025-07-06 16:36:00,Starbucks India,559.68,EXPENSE,Food,debit,UPI,6,16,1,Afternoon
